id,time,frame_num,class,conf,x,y,w,h
14,0.4333388703703704,13,2.0,0.37333860993385315,990,401,80,53
15,0.4333388703703704,13,2.0,0.6049225926399231,574,600,111,111
11,0.4333388703703704,13,7.0,0.11646565049886703,259,572,167,107
23,0.4333388703703704,13,2.0,0.30095019936561584,1261,370,52,30
24,0.4333388703703704,13,2.0,0.4106239974498749,573,479,64,30
1,0.46667262962962963,14,2.0,0.6712853908538818,437,361,47,39
2,0.46667262962962963,14,2.0,0.6465827226638794,461,284,45,37
3,0.46667262962962963,14,2.0,0.596049964427948,1877,354,66,26
4,0.46667262962962963,14,2.0,0.5826033353805542,727,311,60,42
5,0.46667262962962963,14,2.0,0.6208409667015076,676,259,36,25
7,0.46667262962962963,14,7.0,0.37766483426094055,1509,605,383,255
8,0.46667262962962963,14,2.0,0.7636593580245972,123,689,158,88
9,0.46667262962962963,14,2.0,0.5032815337181091,779,282,44,28
10,0.46667262962962963,14,2.0,0.1988619863986969,1778,339,54,32
13,0.46667262962962963,14,2.0,0.5993248820304871,383,255,36,34
14,0.46667262962962963,14,2.0,0.21754604578018188,981,398,76,50
15,0.46667262962962963,14,2.0,0.43408575654029846,578,612,114,114
11,0.46667262962962963,14,7.0,0.11692697554826736,259,572,172,110
23,0.46667262962962963,14,2.0,0.37424203753471375,1260,371,54,30
24,0.46667262962962963,14,2.0,0.3742355406284332,575,479,59,30
1,0.5000063888888889,15,2.0,0.6582050919532776,440,364,46,39
2,0.5000063888888889,15,2.0,0.6849554777145386,464,286,43,38
3,0.5000063888888889,15,2.0,0.5943424701690674,1877,354,66,26
4,0.5000063888888889,15,2.0,0.34607455134391785,722,309,59,40
5,0.5000063888888889,15,2.0,0.6249572038650513,675,258,37,24
7,0.5000063888888889,15,7.0,0.4226568043231964,1484,597,368,254
8,0.5000063888888889,15,2.0,0.8067513704299927,116,692,164,90
9,0.5000063888888889,15,2.0,0.5100541710853577,775,281,44,28
10,0.5000063888888889,15,2.0,0.18195249140262604,1777,339,55,34
13,0.5000063888888889,15,2.0,0.5603969097137451,385,258,37,30
14,0.5000063888888889,15,2.0,0.586523711681366,974,394,73,50
15,0.5000063888888889,15,2.0,0.42970138788223267,585,623,117,118
23,0.5000063888888889,15,2.0,0.39398688077926636,1258,371,53,29
24,0.5000063888888889,15,2.0,0.37529611587524414,577,479,54,30
1,0.5333401481481481,16,2.0,0.6683606505393982,441,367,48,39
2,0.5333401481481481,16,2.0,0.6192163228988647,466,289,44,39
3,0.5333401481481481,16,2.0,0.595510721206665,1877,354,66,26
4,0.5333401481481481,16,2.0,0.38180845975875854,717,306,58,39
5,0.5333401481481481,16,2.0,0.6151754260063171,672,258,38,24
7,0.5333401481481481,16,7.0,0.5543593168258667,1465,587,363,249
8,0.5333401481481481,16,2.0,0.8159922361373901,110,695,168,91
9,0.5333401481481481,16,2.0,0.6000313758850098,771,280,44,27
10,0.5333401481481481,16,2.0,0.18648408353328705,1776,339,54,35
13,0.5333401481481481,16,2.0,0.6380867958068848,386,260,36,29
14,0.5333401481481481,16,2.0,0.3571934401988983,965,391,76,50
15,0.5333401481481481,16,2.0,0.480010449886322,591,634,119,121
23,0.5333401481481481,16,2.0,0.36976680159568787,1257,374,56,32
24,0.5333401481481481,16,2.0,0.35035818815231323,576,479,57,30
1,0.5666739074074074,17,2.0,0.766896665096283,442,368,50,41
2,0.5666739074074074,17,2.0,0.7147429585456848,467,290,45,42
3,0.5666739074074074,17,2.0,0.5733137726783752,1877,354,66,26
4,0.5666739074074074,17,2.0,0.4869028627872467,714,304,55,35
5,0.5666739074074074,17,2.0,0.557469367980957,670,257,38,25
7,0.5666739074074074,17,7.0,0.3118951618671417,1440,573,348,235
8,0.5666739074074074,17,2.0,0.799143373966217,106,697,171,93
9,0.5666739074074074,17,2.0,0.487342894077301,769,278,44,27
10,0.5666739074074074,17,2.0,0.20445063710212708,1776,338,52,34
13,0.5666739074074074,17,2.0,0.6082780361175537,386,261,37,30
14,0.5666739074074074,17,2.0,0.3411761522293091,957,387,73,50
15,0.5666739074074074,17,2.0,0.7362337708473206,597,647,123,125
23,0.5666739074074074,17,2.0,0.3482759892940521,1255,373,55,32
24,0.5666739074074074,17,2.0,0.29165971279144287,576,479,57,30
1,0.6000076666666667,18,2.0,0.7427793741226196,443,372,51,41
2,0.6000076666666667,18,2.0,0.6399713754653931,468,292,43,40
3,0.6000076666666667,18,2.0,0.5699900984764099,1877,354,66,26
4,0.6000076666666667,18,2.0,0.6534589529037476,710,302,56,35
5,0.6000076666666667,18,2.0,0.4267708659172058,667,256,36,25
7,0.6000076666666667,18,7.0,0.45414969325065613,1421,562,338,229
8,0.6000076666666667,18,2.0,0.800262451171875,98,701,172,91
9,0.6000076666666667,18,2.0,0.4101310968399048,765,277,45,26
10,0.6000076666666667,18,2.0,0.1807851791381836,1776,339,52,32
13,0.6000076666666667,18,2.0,0.6006004214286804,386,262,39,31
14,0.6000076666666667,18,2.0,0.6166132688522339,950,383,73,49
15,0.6000076666666667,18,2.0,0.4716933071613312,602,658,126,129
23,0.6000076666666667,18,2.0,0.4154110550880432,1252,375,58,35
24,0.6000076666666667,18,2.0,0.3403969705104828,575,479,59,31
1,0.6333414259259259,19,2.0,0.7544634938240051,444,374,50,41
2,0.6333414259259259,19,2.0,0.7171140313148499,468,294,45,39
3,0.6333414259259259,19,2.0,0.5723311305046082,1877,354,67,26
4,0.6333414259259259,19,2.0,0.45831534266471863,706,300,54,35
5,0.6333414259259259,19,2.0,0.5106658935546875,665,255,37,26
7,0.6333414259259259,19,7.0,0.48683854937553406,1396,553,322,225
8,0.6333414259259259,19,2.0,0.7468435764312744,93,703,179,91
9,0.6333414259259259,19,2.0,0.21536749601364136,760,275,44,28
10,0.6333414259259259,19,2.0,0.13970522582530975,1777,340,53,32
13,0.6333414259259259,19,2.0,0.634113073348999,386,262,38,32
14,0.6333414259259259,19,2.0,0.4822128713130951,942,380,71,47
15,0.6333414259259259,19,2.0,0.46268853545188904,609,671,129,133
23,0.6333414259259259,19,2.0,0.3458164632320404,1250,375,57,34
24,0.6333414259259259,19,2.0,0.2953849136829376,574,479,62,31
1,0.6666751851851852,20,2.0,0.7085586786270142,446,377,49,42
2,0.6666751851851852,20,2.0,0.6846489906311035,469,296,47,40
3,0.6666751851851852,20,2.0,0.583527684211731,1876,354,67,26
4,0.6666751851851852,20,2.0,0.5180452466011047,703,299,55,33
5,0.6666751851851852,20,2.0,0.47033700346946716,661,255,35,27
7,0.6666751851851852,20,7.0,0.584904134273529,1379,547,321,224
8,0.6666751851851852,20,2.0,0.7303935289382935,85,706,160,93
9,0.6666751851851852,20,2.0,0.21324226260185242,756,274,45,27
10,0.6666751851851852,20,2.0,0.11483609676361084,1777,340,55,33
13,0.6666751851851852,20,2.0,0.6071296334266663,388,263,40,34
14,0.6666751851851852,20,2.0,0.37884050607681274,933,377,66,47
15,0.6666751851851852,20,7.0,0.3465920388698578,617,686,133,134
23,0.6666751851851852,20,2.0,0.34243515133857727,1248,375,56,33
24,0.6666751851851852,20,2.0,0.25118014216423035,575,479,60,31
1,0.7000089444444445,21,2.0,0.6759001612663269,447,380,51,45
2,0.7000089444444445,21,2.0,0.6543585062026978,472,299,49,39
3,0.7000089444444445,21,2.0,0.5731236338615417,1876,354,67,26
4,0.7000089444444445,21,2.0,0.23638573288917542,700,298,56,31
5,0.7000089444444445,21,2.0,0.28673043847084045,658,252,35,28
7,0.7000089444444445,21,7.0,0.6049428582191467,1366,539,319,221
8,0.7000089444444445,21,2.0,0.6829752326011658,82,710,160,93
9,0.7000089444444445,21,2.0,0.3414385914802551,754,273,45,27
10,0.7000089444444445,21,2.0,0.13352981209754944,1777,341,56,33
13,0.7000089444444445,21,2.0,0.5607133507728577,387,264,41,36
14,0.7000089444444445,21,2.0,0.6939959526062012,927,373,66,45
15,0.7000089444444445,21,2.0,0.44717878103256226,623,701,136,140
23,0.7000089444444445,21,2.0,0.38201335072517395,1247,375,60,33
24,0.7000089444444445,21,2.0,0.24296382069587708,577,479,55,31
38,0.7000089444444445,21,2.0,0.34293267130851746,1448,340,35,25
1,0.7333427037037037,22,2.0,0.6114420294761658,449,384,53,46
2,0.7333427037037037,22,2.0,0.6692312359809875,475,302,49,38
3,0.7333427037037037,22,2.0,0.5722006559371948,1876,354,67,26
4,0.7333427037037037,22,2.0,0.3058040142059326,696,296,55,31
5,0.7333427037037037,22,2.0,0.3455349802970886,656,251,34,27
7,0.7333427037037037,22,7.0,0.46118980646133423,1344,527,301,202
8,0.7333427037037037,22,2.0,0.7355640530586243,88,713,177,94
9,0.7333427037037037,22,2.0,0.24393004179000854,750,272,46,25
10,0.7333427037037037,22,2.0,0.1592143326997757,1777,341,58,33
13,0.7333427037037037,22,2.0,0.6414886116981506,387,264,42,37
14,0.7333427037037037,22,2.0,0.7404614686965942,921,370,67,45
15,0.7333427037037037,22,2.0,0.3384805917739868,631,716,141,144
23,0.7333427037037037,22,2.0,0.37950730323791504,1245,376,61,33
24,0.7333427037037037,22,2.0,0.23606431484222412,579,479,52,31
38,0.7333427037037037,22,2.0,0.3502974510192871,1448,341,34,25
1,0.766676462962963,23,2.0,0.5781828165054321,452,388,54,46
2,0.766676462962963,23,2.0,0.6155189871788025,477,304,50,35
3,0.766676462962963,23,2.0,0.5678068995475769,1876,354,67,26
4,0.766676462962963,23,2.0,0.4652470052242279,692,294,55,34
5,0.766676462962963,23,2.0,0.38140785694122314,654,250,36,27
7,0.766676462962963,23,7.0,0.5021400451660156,1323,518,287,194
8,0.766676462962963,23,2.0,0.674476146697998,90,715,181,95
9,0.766676462962963,23,2.0,0.36195966601371765,746,271,46,26
10,0.766676462962963,23,2.0,0.13876615464687347,1777,341,58,32
13,0.766676462962963,23,2.0,0.5363261699676514,388,265,43,37
14,0.766676462962963,23,2.0,0.5879237055778503,913,367,65,45
15,0.766676462962963,23,2.0,0.5470761060714722,640,732,142,147
23,0.766676462962963,23,2.0,0.28164535760879517,1243,376,59,33
24,0.766676462962963,23,2.0,0.25656723976135254,578,479,54,31
38,0.766676462962963,23,2.0,0.3478587567806244,1448,341,34,25
40,0.766676462962963,23,2.0,0.37590712308883667,178,547,103,49
1,0.8000102222222222,24,2.0,0.5866467952728271,454,392,54,44
2,0.8000102222222222,24,2.0,0.5499944686889648,479,306,49,36
3,0.8000102222222222,24,2.0,0.5478476881980896,1877,354,66,26
4,0.8000102222222222,24,2.0,0.4828687310218811,688,291,52,35
5,0.8000102222222222,24,2.0,0.4918552041053772,652,249,35,25
7,0.8000102222222222,24,7.0,0.43825849890708923,1306,512,281,196
8,0.8000102222222222,24,2.0,0.4203765094280243,92,716,185,95
9,0.8000102222222222,24,2.0,0.3594118058681488,741,269,46,27
10,0.8000102222222222,24,2.0,0.2160918116569519,1776,341,58,33
13,0.8000102222222222,24,2.0,0.5940028429031372,389,265,40,38
14,0.8000102222222222,24,2.0,0.5574547648429871,908,364,67,45
15,0.8000102222222222,24,2.0,0.5435177683830261,649,748,144,153
23,0.8000102222222222,24,2.0,0.2918505072593689,1241,376,57,33
24,0.8000102222222222,24,2.0,0.23144486546516418,578,479,55,32
38,0.8000102222222222,24,2.0,0.32838383316993713,1447,341,35,25
40,0.8000102222222222,24,2.0,0.4116435945034027,178,547,107,48
1,0.8333439814814815,25,2.0,0.7101204991340637,456,396,51,44
2,0.8333439814814815,25,2.0,0.7214949131011963,481,308,48,38
3,0.8333439814814815,25,2.0,0.5657833218574524,1877,354,66,26
4,0.8333439814814815,25,2.0,0.4530399441719055,684,289,50,37
5,0.8333439814814815,25,2.0,0.32532230019569397,650,248,33,25
7,0.8333439814814815,25,7.0,0.552916944026947,1288,501,272,190
8,0.8333439814814815,25,2.0,0.27188047766685486,92,717,185,97
9,0.8333439814814815,25,2.0,0.36185789108276367,738,268,44,27
10,0.8333439814814815,25,2.0,0.1574609875679016,1776,341,58,33
13,0.8333439814814815,25,2.0,0.5390748977661133,390,266,41,38
14,0.8333439814814815,25,2.0,0.4654660224914551,902,360,66,45
15,0.8333439814814815,25,2.0,0.5357294678688049,659,765,152,160
23,0.8333439814814815,25,2.0,0.33057817816734314,1238,377,57,33
24,0.8333439814814815,25,2.0,0.23148967325687408,577,479,57,32
38,0.8333439814814815,25,2.0,0.312468945980072,1447,341,36,24
40,0.8333439814814815,25,2.0,0.2637438178062439,176,547,110,47
44,0.8333439814814815,25,2.0,0.3366582989692688,1348,369,48,30
1,0.8666777407407408,26,2.0,0.6721047759056091,458,399,53,44
2,0.8666777407407408,26,2.0,0.6635371446609497,482,310,48,41
3,0.8666777407407408,26,2.0,0.5610609650611877,1877,354,66,26
4,0.8666777407407408,26,2.0,0.3707525134086609,681,288,50,37
5,0.8666777407407408,26,2.0,0.275336891412735,648,247,32,24
7,0.8666777407407408,26,7.0,0.5626674890518188,1273,493,262,189
8,0.8666777407407408,26,2.0,0.6122233867645264,67,720,134,92
9,0.8666777407407408,26,2.0,0.33583739399909973,736,267,42,26
10,0.8666777407407408,26,2.0,0.23429524898529053,1777,341,58,31
13,0.8666777407407408,26,2.0,0.5386142134666443,389,266,44,40
14,0.8666777407407408,26,2.0,0.5276012420654297,894,357,63,46
15,0.8666777407407408,26,2.0,0.5569291114807129,668,784,156,166
23,0.8666777407407408,26,2.0,0.3300800919532776,1236,378,56,34
24,0.8666777407407408,26,2.0,0.22583319246768951,577,479,58,32
38,0.8666777407407408,26,2.0,0.33104074001312256,1445,341,39,25
40,0.8666777407407408,26,2.0,0.43795448541641235,170,547,106,46
44,0.8666777407407408,26,2.0,0.3009287118911743,1349,370,46,30
1,0.9000115,27,2.0,0.7436951994895935,460,403,53,42
2,0.9000115,27,2.0,0.7069165110588074,484,313,50,41
3,0.9000115,27,2.0,0.5617091059684753,1877,354,66,26
4,0.9000115,27,2.0,0.5472540259361267,677,286,50,34
5,0.9000115,27,2.0,0.24773675203323364,647,247,33,23
7,0.9000115,27,7.0,0.5885122418403625,1258,486,258,184
